event_pk,date,survey,site_id,nh4_,tp,tdp,tn,tdn,no2_no3_um,po4,sio2,nh4__flag,tp_flag,tdp_flag,tn_flag,tdn_flag,no2_no3_flag,po4_flag,sio2_flag,analyzing_lab,row_flag,quality_level
458857,1/22/2019,FGS,819 OUTLET,NA,NA,NA,NA,NA,0.021898573,0.021176429,0.695252257,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
458857,1/22/2019,FGS,819 OUTLET,6,5,6,126,148,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
458858,1/22/2019,FGS,844 OUTLET,NA,4,4,109,99,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
458858,1/22/2019,FGS,844 OUTLET,NA,NA,NA,NA,NA,0.006623392,0.019158311,0.713700967,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
458852,1/22/2019,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.043752722,0.035285566,1.026140476,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
458852,1/22/2019,FGS,1015 OUTLET,6,8,5,195,157,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
460116,1/28/2019,FGS_B,MELLERSH MELR1,NA,4,3,152,128,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
460116,1/28/2019,FGS_B,MELLERSH MELR1,NA,NA,NA,NA,NA,7.368667938,0.040063703,32.9418607,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
460108,1/28/2019,FGS_B,HOMATHKO HOMA1,39,20,13,114,121,NA,NA,NA,SVC,SVC,SVC,SVC,SVC,"NA","NA","NA",UA,Results,Technicianm
460108,1/28/2019,FGS_B,HOMATHKO HOMA1,NA,NA,NA,NA,NA,3.706976137,0.156244033,108.1573424,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
460117,1/28/2019,FGS_B,4829 OUTLET,NA,NA,NA,NA,NA,18.13744481,0.04303934,84.20631756,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
460117,1/28/2019,FGS_B,4829 OUTLET,NA,3,3,287,291,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
460114,1/28/2019,FGS_B,4889 OUTLET,NA,2,2,114,175,NA,NA,NA,MV,,,,,"NA","NA","NA",UA,Results,Technicianm
460114,1/28/2019,FGS_B,4889 OUTLET,NA,NA,NA,NA,NA,4.593141616,0.01301116,35.79142955,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
460111,1/28/2019,FGS_B,SOUTHGATE SGTE1,9,8,8,113,126,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
460111,1/28/2019,FGS_B,SOUTHGATE SGTE1,NA,NA,NA,NA,NA,6.410790423,0.151121107,123.6916054,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
460115,1/28/2019,FGS_B,BEAR BEAR1,NA,NA,NA,NA,NA,10.4265663,0.030024907,72.38497599,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
460115,1/28/2019,FGS_B,BEAR BEAR1,NA,2,2,166,181,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
460108,1/28/2019,FGS_B,HOMATHKO HOMA1,NA,NA,NA,NA,NA,3.637504058,0.160141868,111.4895698,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
460108,1/28/2019,FGS_B,HOMATHKO HOMA1,40,59,61,123,119,NA,NA,NA,SVC,SVC,SVC,SVC,SVC,"NA","NA","NA",UA,Results,Technicianm
460081,1/29/2019,FGS_B,4791 TRIB1DS,NA,NA,NA,NA,NA,8.450076325,0.017020352,6.42584441,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
460081,1/29/2019,FGS_B,4791 TRIB1DS,NA,3,3,148,154,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
460083,1/29/2019,FGS_B,4791 TOWER2,NA,NA,NA,NA,NA,11.29474855,0.038061591,47.00852802,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
460083,1/29/2019,FGS_B,4791 TOWER2,NA,3,35,148,187,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
460085,1/29/2019,FGS_B,4767 OUTLET,NA,NA,NA,NA,NA,6.054243052,0.029035536,53.24517574,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
460085,1/29/2019,FGS_B,4767 OUTLET,NA,2,2,114,132,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
460084,1/29/2019,FGS_B,PARADISE PDSE1,4,3,3,110,112,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
460086,1/29/2019,FGS_B,5005 OUTLET,NA,4,3,81,78,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
460086,1/29/2019,FGS_B,5005 OUTLET,NA,NA,NA,NA,NA,1.405335171,0.026025988,2.024157209,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
460082,1/29/2019,FGS_B,4791 TRIB1US,NA,NA,NA,NA,NA,8.275813495,0.021034631,6.268316322,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
460082,1/29/2019,FGS_B,4791 TRIB1US,NA,2,2,158,142,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
460087,1/29/2019,FGS_B,4745 OUTLET,NA,5,3,95,61,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
460090,1/29/2019,FGS_B,9257 OUTLET,NA,4,3,101,111,NA,NA,NA,MV,,,,,"NA","NA","NA",UA,Results,Technicianm
460090,1/29/2019,FGS_B,9257 OUTLET,NA,NA,NA,NA,NA,2.934042806,0.092094555,41.04144318,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
460093,1/30/2019,FGS_B,9265 OUTLET,NA,6,5,202,193,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
460093,1/30/2019,FGS_B,9265 OUTLET,NA,NA,NA,NA,NA,4.169714477,0.053041013,22.88772947,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
460092,1/30/2019,FGS_B,8395 OUTLET,NA,9,2,82,55,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
460092,1/30/2019,FGS_B,8395 OUTLET,NA,NA,NA,NA,NA,1.107463888,0.012011317,7.671071414,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
460091,1/30/2019,FGS_B,9572 OUTLET,NA,NA,NA,NA,NA,2.773560479,0.018027141,2.869849329,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
460091,1/30/2019,FGS_B,9572 OUTLET,5,6,4,149,144,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
460094,1/30/2019,FGS_B,8405 OUTLET,NA,23,3,127,141,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
460094,1/30/2019,FGS_B,8405 OUTLET,NA,NA,NA,NA,NA,4.043643259,0.222328463,54.63404802,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
460121,1/31/2019,FGS_B,8407 OUTLET,NA,5,5,58,60,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
460121,1/31/2019,FGS_B,8407 OUTLET,NA,NA,NA,NA,NA,2.308364977,0.114110732,110.5810598,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
460118,1/31/2019,FGS_B,HYACINTHE HYAC1,NA,NA,NA,NA,NA,6.101477894,0.028040637,29.89994637,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
460118,1/31/2019,FGS_B,HYACINTHE HYAC1,NA,3,4,149,145,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
502532,2/6/2019,FGS_KN,5299 TUNA1,NA,NA,NA,NA,NA,5.72660727,0.028205209,10.10118086,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
502532,2/6/2019,FGS_KN,5299 TUNA1,NA,6,12,230,219,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
471105,2/16/2019,FGS_R,26410 OUTLET,6,11,6,253,218,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
471105,2/16/2019,FGS_R,26410 OUTLET,NA,NA,NA,NA,NA,0.075387181,0.049370973,0.874437558,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
472414,2/17/2019,FGS,626 OUTLET,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,Not Available,Technicianm
472416,2/17/2019,FGS,693 OUTLET,3,6,5,113,97,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
472416,2/17/2019,FGS,693 OUTLET,NA,NA,NA,NA,NA,0.228540925,2.56595e-4,0.54437645,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
472419,2/17/2019,FGS,844 OUTLET,NA,4,4,126,107,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
472419,2/17/2019,FGS,844 OUTLET,NA,NA,NA,NA,NA,0.056860925,0.015133818,1.706323791,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
472420,2/17/2019,FGS,1015 OUTLET,NA,NA,NA,NA,NA,0.176542473,0.025222163,1.199623834,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
472420,2/17/2019,FGS,1015 OUTLET,6,6,6,204,183,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
472417,2/17/2019,FGS;FGS_R,708 OUTLET,5,4,4,136,117,NA,NA,NA,,,,,,"NA","NA","NA",UA,Results,Technicianm
472417,2/17/2019,FGS;FGS_R,708 OUTLET,NA,NA,NA,NA,NA,0.170607575,0.008430835,0.932979539,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
472418,2/17/2019,FGS;FGS_R,819 OUTLET,NA,NA,NA,NA,NA,0.083819416,0.015134858,1.568475685,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
472418,2/17/2019,FGS;FGS_R,819 OUTLET,NA,4,4,125,109,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
472415,2/17/2019,FGS_R;FGS,703 OUTLET,5,3,5,93,81,NA,NA,NA,SVC,,,,,"NA","NA","NA",UA,Results,Technicianm
472415,2/17/2019,FGS_R;FGS,703 OUTLET,NA,NA,NA,NA,NA,1.858537545,0.014126838,2.480880465,"NA","NA","NA","NA","NA",,,,UBC,Results,Technicianm
471555,2/18/2019,FGS_R,20741 OUTLET,NA,3,5,144,152,NA,NA,NA,BDL,,,,,"NA","NA","NA",UA,Results,Technicianm
